# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun May 29 05:24:22 2022
#
# User preference: *
#
# CONSTRAINT:  order by pl_insol desc
#
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
#
# pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim
0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,,,,,,,,,2772.48,3928.66,-807.65,0
0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,,,,,,,,,2772.48,3928.66,-807.65,0
0.96897238,0.00000677,-0.00000677,0,0.019600,,,0,,,,,,,,,2772.48,3928.66,-807.65,0
1.56906660,0.00000306,-0.00000306,0,0.026900,,,0,,,,,,,,,2763.39,1157.65,-1098.21,0
,,,,,,,,0.065,0.008,-0.004,0,,,,,2761.76,109.22,-105.25,0
,,,,,,,,0.120,0.008,-0.009,0,,,,,2760.59,183.07,-169.41,0
0.56785648,0.00000045,-0.00000045,0,0.012500,,,0,,,,,,,,,2760.23,460.61,-581.88,0
0.63642408,0.00000160,-0.00000160,0,0.014400,,,0,,,,,,,,,2754.93,2679.78,-628.48,0
0.63642408,0.00000160,-0.00000160,0,0.014400,,,0,,,,,,,,,2754.93,2679.78,-628.48,0
0.63642408,0.00000160,-0.00000160,0,0.014400,,,0,,,,,,,,,2754.93,2679.78,-628.48,0
0.63642485,0.00000152,-0.00000152,0,0.014400,,,0,,,,,,,,,2754.93,1871.52,-687.31,0
0.98494017,0.00000318,-0.00000318,0,0.019400,,,0,,,,,,,,,2743.96,3040.59,-690.75,0
0.98494017,0.00000318,-0.00000318,0,0.019400,,,0,,,,,,,,,2743.96,3040.59,-690.75,0
0.98494017,0.00000318,-0.00000318,0,0.019400,,,0,,,,,,,,,2743.96,3040.59,-690.75,0
0.96898078,0.00000641,-0.00000641,0,0.019700,,,0,,,,,,,,,2730.51,2661.93,-839.19,0
3.70429015,0.00002561,-0.00002561,0,0.050200,,,0,,,,,,,,,2708.57,1645.31,-1578.00,0
1.29123275,0.00000646,-0.00000646,0,0.023900,,,0,,,,,,,,,2702.99,3976.34,-694.22,0
1.29123275,0.00000646,-0.00000646,0,0.023900,,,0,,,,,,,,,2702.99,3976.34,-694.22,0
1.29123275,0.00000646,-0.00000646,0,0.023900,,,0,,,,,,,,,2702.99,3976.34,-694.22,0
,,,,,,,,0.410,0.043,-0.063,0,,,,,2694.60,323.51,-279.39,0
0.79207200,0.00001500,-0.00001500,0,,,,,,,,,,,,,2681.61,,,
,,,,,,,,0.123,0.006,-0.036,0,,,,,2658.55,112.55,-106.95,0
,,,,,,,,0.163,0.027,-0.019,0,,,,,2651.42,346.43,-300.09,0
3.14143910,0.00000740,-0.00000740,0,0.047140,0.000250,-0.000250,0,1.411,0.084,-0.084,0,5.33000,0.68000,-0.68000,0,2637.00,118.00,-113.00,0
1.54320541,0.00000384,-0.00000384,0,0.025700,,,0,,,,,,,,,2636.85,1181.88,-1069.59,0
0.96852602,0.00000233,-0.00000233,0,0.017400,,,0,,,,,,,,,2609.51,3766.43,-876.00,0
0.96852602,0.00000233,-0.00000233,0,0.017400,,,0,,,,,,,,,2609.51,3766.43,-876.00,0
0.96852602,0.00000233,-0.00000233,0,0.017400,,,0,,,,,,,,,2609.51,3766.43,-876.00,0
1.48028346,0.00000617,-0.00000617,0,0.025700,,,0,,,,,,,,,2597.27,1166.42,-977.20,0
1.48028059,0.00000663,-0.00000663,0,0.025700,,,0,,,,,,,,,2597.27,1222.93,-855.60,0
1.48028059,0.00000663,-0.00000663,0,0.025700,,,0,,,,,,,,,2597.27,1222.93,-855.60,0
1.48028059,0.00000663,-0.00000663,0,0.025700,,,0,,,,,,,,,2597.27,1222.93,-855.60,0
1.64422461,0.00000621,-0.00000621,0,0.029000,,,0,,,,,,,,,2595.74,3552.92,-868.60,0
1.64422461,0.00000621,-0.00000621,0,0.029000,,,0,,,,,,,,,2595.74,3552.92,-868.60,0
1.64422461,0.00000621,-0.00000621,0,0.029000,,,0,,,,,,,,,2595.74,3552.92,-868.60,0
0.67933627,0.00000072,-0.00000072,0,0.014400,,,0,,,,,,,,,2561.85,3057.76,-585.01,0
0.67933627,0.00000072,-0.00000072,0,0.014400,,,0,,,,,,,,,2561.85,3057.76,-585.01,0
0.67933627,0.00000072,-0.00000072,0,0.014400,,,0,,,,,,,,,2561.85,3057.76,-585.01,0
4.41746257,0.00001920,-0.00001920,0,0.058900,,,0,,,,,,,,,2536.07,1550.12,-1485.81,0
,,,,,,,,0.170,0.036,-0.018,0,,,,,2500.59,231.35,-207.68,0
5.00377200,0.00002800,-0.00002800,0,,,,,,,,,,,,,2498.75,,,
,,,,,,,,0.145,0.011,-0.010,0,,,,,2491.12,151.09,-141.09,0
0.56887443,0.00000060,-0.00000060,0,0.012900,,,0,,,,,,,,,2484.47,1850.64,-566.96,0
0.56887443,0.00000060,-0.00000060,0,0.012900,,,0,,,,,,,,,2484.47,1850.64,-566.96,0
0.56887443,0.00000060,-0.00000060,0,0.012900,,,0,,,,,,,,,2484.47,1850.64,-566.96,0
1.44445380,0.00000233,-0.00000233,0,0.024500,,,0,,,,,,,,,2479.44,4870.65,-1628.48,0
1.44445380,0.00000233,-0.00000233,0,0.024500,,,0,,,,,,,,,2479.44,4870.65,-1628.48,0
1.44445380,0.00000233,-0.00000233,0,0.024500,,,0,,,,,,,,,2479.44,4870.65,-1628.48,0
1.44445234,0.00000311,-0.00000311,0,0.024500,,,0,,,,,,,,,2479.44,2455.50,-1698.92,0
0.56887472,0.00000057,-0.00000057,0,0.012800,,,0,,,,,,,,,2473.19,1305.74,-589.49,0
,,,,,,,,0.162,0.013,-0.025,0,,,,,2460.58,127.93,-121.41,0
0.93875077,0.00000116,-0.00000116,0,0.018900,,,0,,,,,,,,,2457.37,3006.38,-623.56,0
0.93875077,0.00000116,-0.00000116,0,0.018900,,,0,,,,,,,,,2457.37,3006.38,-623.56,0
0.93875077,0.00000116,-0.00000116,0,0.018900,,,0,,,,,,,,,2457.37,3006.38,-623.56,0
0.55884131,0.00000077,-0.00000077,0,0.012800,,,0,,,,,,,,,2454.55,1454.00,-502.19,0
0.55884131,0.00000077,-0.00000077,0,0.012800,,,0,,,,,,,,,2454.55,1454.00,-502.19,0
0.55884131,0.00000077,-0.00000077,0,0.012800,,,0,,,,,,,,,2454.55,1454.00,-502.19,0
0.76212926,0.00000273,-0.00000273,0,0.015800,,,0,,,,,,,,,2435.53,2282.12,-559.39,0
0.76212926,0.00000273,-0.00000273,0,0.015800,,,0,,,,,,,,,2435.53,2282.12,-559.39,0
0.76212926,0.00000273,-0.00000273,0,0.015800,,,0,,,,,,,,,2435.53,2282.12,-559.39,0
1.68189051,0.00001076,-0.00001076,0,0.028300,,,0,,,,,,,,,2432.14,1005.66,-880.04,0
2.03387483,0.00001408,-0.00001408,0,0.032200,,,0,,,,,,,,,2422.92,1161.50,-876.37,0
,,,,,,,,0.131,0.011,-0.010,0,,,,,2413.26,124.09,-117.83,0
0.55884123,0.00000079,-0.00000079,0,0.012800,,,0,,,,,,,,,2412.15,1076.70,-528.21,0
,,,,,,,,0.143,0.007,-0.008,0,,,,,2399.97,118.75,-112.37,0
2.78582169,0.00000378,-0.00000378,0,0.042700,,,0,,,,,,,,,2399.40,123.01,-118.00,0
2.78582169,0.00000378,-0.00000378,0,0.042700,,,0,,,,,,,,,2399.40,123.01,-118.00,0
2.78582169,0.00000378,-0.00000378,0,0.042700,,,0,,,,,,,,,2399.40,123.01,-118.00,0
1.34059678,0.00000211,-0.00000211,0,0.024700,,,0,,,,,,,,,2393.35,1122.81,-534.63,0
2.78582124,0.00000526,-0.00000526,0,0.040800,,,0,,,,,,,,,2388.98,468.82,-366.72,0
,,,,,,,,0.129,0.007,-0.022,0,,,,,2387.26,68.66,-66.21,0
,,,,,,,,0.307,0.016,-0.031,0,,,,,2381.77,151.19,-140.77,0
,,,,,,,,0.120,0.007,-0.027,0,,,,,2367.80,166.02,-152.94,0
3.21510634,0.00000753,-0.00000753,0,0.044000,,,0,,,,,,,,,2365.66,3009.63,-1781.60,0
3.21510634,0.00000753,-0.00000753,0,0.044000,,,0,,,,,,,,,2365.66,3009.63,-1781.60,0
3.21510634,0.00000753,-0.00000753,0,0.044000,,,0,,,,,,,,,2365.66,3009.63,-1781.60,0
,,,,,,,,0.084,0.008,-0.007,0,,,,,2364.81,126.54,-119.05,0
3.20875000,0.00027000,-0.00027000,0,,,,,,,,,,,,,2362.05,,,
1.56906650,0.00000290,-0.00000290,0,0.028200,,,0,,,,,,,,,2355.10,4699.66,-752.95,0
1.56906650,0.00000290,-0.00000290,0,0.028200,,,0,,,,,,,,,2355.10,4699.66,-752.95,0
1.56906650,0.00000290,-0.00000290,0,0.028200,,,0,,,,,,,,,2355.10,4699.66,-752.95,0
1.25275217,0.00000215,-0.00000215,0,0.022900,,,0,,,,,,,,,2346.25,2443.04,-652.97,0
1.25275217,0.00000215,-0.00000215,0,0.022900,,,0,,,,,,,,,2346.25,2443.04,-652.97,0
1.25275217,0.00000215,-0.00000215,0,0.022900,,,0,,,,,,,,,2346.25,2443.04,-652.97,0
1.61688337,0.00000228,-0.00000228,0,0.026600,,,0,,,,,,,,,2342.49,1389.70,-1759.05,0
6.96704926,0.00004543,-0.00004543,0,0.086700,,,0,,,,,,,,,2341.58,491.87,-1266.36,0
,,,,,,,,0.065,0.004,-0.005,0,,,,,2340.98,71.84,-69.83,0
4.61170930,0.00000880,-0.00000880,0,0.063700,0.003100,-0.002700,0,1.910,0.110,-0.110,0,4.07000,,,1,2340.00,184.00,-184.00,0
,,,,,,,,0.130,0.006,-0.005,0,,,,,2316.09,54.90,-53.62,0
0.76566000,0.00015000,-0.00015000,0,,,,,,,,,,,,,2314.06,,,
1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,,,,,,,,,2313.02,2795.43,-631.14,0
1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,,,,,,,,,2313.02,2795.43,-631.14,0
1.22621732,0.00000451,-0.00000451,0,0.022900,,,0,,,,,,,,,2313.02,2795.43,-631.14,0
0.57736958,0.00000041,-0.00000041,0,0.012400,,,0,,,,,,,,,2309.17,1539.10,-533.85,0
0.57736958,0.00000041,-0.00000041,0,0.012400,,,0,,,,,,,,,2309.17,1539.10,-533.85,0
0.57736958,0.00000041,-0.00000041,0,0.012400,,,0,,,,,,,,,2309.17,1539.10,-533.85,0
1.20846503,0.00000167,-0.00000167,0,0.022500,,,0,,,,,,,,,2307.65,2539.89,-631.69,0
1.20846503,0.00000167,-0.00000167,0,0.022500,,,0,,,,,,,,,2307.65,2539.89,-631.69,0
1.20846238,0.00000431,-0.00000431,0,0.022500,,,0,,,,,,,,,2307.65,2137.38,-677.34,0
1.20846503,0.00000167,-0.00000167,0,0.022500,,,0,,,,,,,,,2307.65,2539.89,-631.69,0
,,,,,,,,0.077,0.006,-0.005,0,,,,,2302.61,63.27,-61.76,0
3.20866400,0.00001500,-0.00001500,0,0.048820,0.000630,-0.001600,0,1.440,0.240,-0.140,0,0.70000,0.16000,-0.16000,0,2300.00,130.00,-81.00,0
,,,,,,,,0.345,0.047,-0.064,0,,,,,2298.64,540.01,-411.41,0
1.89782882,0.00000630,-0.00000630,0,0.030200,,,0,,,,,,,,,2278.95,953.03,-1010.01,0
0.92103214,0.00000315,-0.00000315,0,0.016900,,,0,,,,,,,,,2278.48,3258.25,-664.62,0
0.92103214,0.00000315,-0.00000315,0,0.016900,,,0,,,,,,,,,2278.48,3258.25,-664.62,0
0.92103214,0.00000315,-0.00000315,0,0.016900,,,0,,,,,,,,,2278.48,3258.25,-664.62,0
1.41974915,0.00000493,-0.00000493,0,0.025300,,,0,,,,,,,,,2267.35,3294.05,-629.96,0
1.41974915,0.00000493,-0.00000493,0,0.025300,,,0,,,,,,,,,2267.35,3294.05,-629.96,0
1.41974915,0.00000493,-0.00000493,0,0.025300,,,0,,,,,,,,,2267.35,3294.05,-629.96,0
,,,,,,,,2.188,0.227,-0.200,0,,,,,2258.80,332.10,-276.04,0
0.57736934,0.00000039,-0.00000039,0,0.012500,,,0,,,,,,,,,2239.26,1059.17,-554.65,0
4.78695500,0.00000230,-0.00000230,0,,,,,,,,,,,,,2238.59,,,
2.36436762,0.00001897,-0.00001897,0,0.038200,,,0,,,,,,,,,2228.09,203.74,-233.46,0
,,,,,,,,0.138,0.008,-0.007,0,,,,,2218.14,112.43,-106.54,0
3.78470649,0.00002720,-0.00002720,0,0.051900,,,0,,,,,,,,,2201.61,2478.55,-1398.49,0
3.78470649,0.00002720,-0.00002720,0,0.051900,,,0,,,,,,,,,2201.61,2478.55,-1398.49,0
3.78470649,0.00002720,-0.00002720,0,0.051900,,,0,,,,,,,,,2201.61,2478.55,-1398.49,0
,,,,,,,,0.111,0.009,-0.012,0,,,,,2190.08,139.02,-129.46,0
,,,,,,,,0.113,0.011,-0.010,0,,,,,2176.36,205.97,-184.39,0
1.22486644,0.00000414,-0.00000414,0,0.021900,,,0,,,,,,,,,2174.33,833.59,-669.43,0
2.15491124,0.00000251,-0.00000251,0,0.035000,,,0,,,,,,,,,2162.35,277.92,-354.64,0
2.05334189,0.00000740,-0.00000740,0,0.032400,,,0,,,,,,,,,2154.14,1100.40,-817.97,0
2.14463285,0.00000068,-0.00000068,0,0.033400,,,0,,,,,,,,,2146.82,3722.07,-945.84,0
2.14463224,0.00000127,-0.00000127,0,0.033400,,,0,,,,,,,,,2146.82,1923.32,-961.12,0
2.14463285,0.00000068,-0.00000068,0,0.033400,,,0,,,,,,,,,2146.82,3722.07,-945.84,0
2.14463285,0.00000068,-0.00000068,0,0.033400,,,0,,,,,,,,,2146.82,3722.07,-945.84,0
0.76486493,0.00000240,-0.00000240,0,0.015200,,,0,,,,,,,,,2145.14,2333.12,-594.30,0
0.76486493,0.00000240,-0.00000240,0,0.015200,,,0,,,,,,,,,2145.14,2333.12,-594.30,0
0.76486493,0.00000240,-0.00000240,0,0.015200,,,0,,,,,,,,,2145.14,2333.12,-594.30,0
0.76486352,0.00000329,-0.00000329,0,0.015200,,,0,,,,,,,,,2145.14,1029.95,-679.83,0
,,,,,,,,0.125,0.007,-0.007,0,,,,,2144.55,71.78,-69.31,0
,,,,,,,,1.305,0.061,-0.058,0,,,,,2144.31,98.66,-94.03,0
,,,,,,,,0.119,0.007,-0.005,0,,,,,2142.63,56.94,-55.63,0
1.02267865,0.00000271,-0.00000271,0,0.019000,,,0,,,,,,,,,2138.47,685.73,-647.56,0
,,,,,,,,0.108,0.008,-0.010,0,,,,,2138.08,216.64,-194.12,0
,,,,,,,,1.275,0.116,-0.105,0,,,,,2132.90,230.18,-203.85,0
3.27582198,0.00000474,-0.00000474,0,0.049000,,,0,,,,,,,,,2121.23,1071.69,-956.19,0
0.49008900,0.00002900,-0.00002900,0,,,,,,,,,,,,,2120.28,,,
,,,,,,,,0.072,0.006,-0.005,0,,,,,2108.07,62.23,-60.33,0
0.53991524,0.00000135,-0.00000135,0,0.011800,,,0,,,,,,,,,2104.36,1054.06,-466.13,0
0.53991524,0.00000135,-0.00000135,0,0.011800,,,0,,,,,,,,,2104.36,1054.06,-466.13,0
0.53991524,0.00000135,-0.00000135,0,0.011800,,,0,,,,,,,,,2104.36,1054.06,-466.13,0
1.49514952,0.00001069,-0.00001069,0,0.024800,,,0,,,,,,,,,2103.03,2151.14,-904.60,0
1.49514952,0.00001069,-0.00001069,0,0.024800,,,0,,,,,,,,,2103.03,2151.14,-904.60,0
1.49514952,0.00001069,-0.00001069,0,0.024800,,,0,,,,,,,,,2103.03,2151.14,-904.60,0
,,,,,,,,0.123,0.007,-0.007,0,,,,,2099.75,79.49,-76.46,0
2.15490904,0.00000184,-0.00000184,0,0.035400,,,0,,,,,,,,,2097.40,142.46,-135.04,0
2.15490904,0.00000184,-0.00000184,0,0.035400,,,0,,,,,,,,,2097.40,142.46,-135.04,0
2.15490904,0.00000184,-0.00000184,0,0.035400,,,0,,,,,,,,,2097.40,142.46,-135.04,0
2.36436901,0.00000883,-0.00000883,0,0.037600,,,0,,,,,,,,,2084.81,232.58,-212.96,0
2.36436901,0.00000883,-0.00000883,0,0.037600,,,0,,,,,,,,,2084.81,232.58,-212.96,0
2.36436901,0.00000883,-0.00000883,0,0.037600,,,0,,,,,,,,,2084.81,232.58,-212.96,0
0.63400294,0.00000120,-0.00000120,0,0.013600,,,0,,,,,,,,,2059.81,1495.82,-525.60,0
0.63400294,0.00000120,-0.00000120,0,0.013600,,,0,,,,,,,,,2059.81,1495.82,-525.60,0
0.63400294,0.00000120,-0.00000120,0,0.013600,,,0,,,,,,,,,2059.81,1495.82,-525.60,0
1.88897906,0.00001070,-0.00001070,0,0.030200,,,0,,,,,,,,,2056.09,3015.45,-871.82,0
1.88897906,0.00001070,-0.00001070,0,0.030200,,,0,,,,,,,,,2056.09,3015.45,-871.82,0
1.88897906,0.00001070,-0.00001070,0,0.030200,,,0,,,,,,,,,2056.09,3015.45,-871.82,0
0.56785714,0.00000044,-0.00000044,0,0.012400,,,0,,,,,,,,,2042.30,1106.08,-465.92,0
0.56785714,0.00000044,-0.00000044,0,0.012400,,,0,,,,,,,,,2042.30,1106.08,-465.92,0
0.56785714,0.00000044,-0.00000044,0,0.012400,,,0,,,,,,,,,2042.30,1106.08,-465.92,0
1.87788275,0.00000735,-0.00000735,0,0.030000,,,0,,,,,,,,,2041.70,2983.80,-681.16,0
1.87788275,0.00000735,-0.00000735,0,0.030000,,,0,,,,,,,,,2041.70,2983.80,-681.16,0
1.87788275,0.00000735,-0.00000735,0,0.030000,,,0,,,,,,,,,2041.70,2983.80,-681.16,0
,,,,,,,,1.273,0.064,-0.060,0,,,,,2036.75,117.26,-109.89,0
1.04562195,0.00000272,-0.00000272,0,0.019200,,,0,,,,,,,,,2031.84,766.47,-614.41,0
0.63400300,0.00000122,-0.00000122,0,0.013600,,,0,,,,,,,,,2030.16,1063.40,-548.42,0
1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,,,,,,,,,2028.48,3108.36,-641.96,0
1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,,,,,,,,,2028.48,3108.36,-641.96,0
1.61188718,0.00000350,-0.00000350,0,0.027500,,,0,,,,,,,,,2028.48,3108.36,-641.96,0
,,,,,,,,0.089,0.005,-0.006,0,,,,,2023.01,59.79,-58.05,0
0.66407381,0.00000148,-0.00000148,0,0.014300,,,0,,,,,,,,,2022.07,1378.14,-437.83,0
0.66407381,0.00000148,-0.00000148,0,0.014300,,,0,,,,,,,,,2022.07,1378.14,-437.83,0
0.66407381,0.00000148,-0.00000148,0,0.014300,,,0,,,,,,,,,2022.07,1378.14,-437.83,0
2.20829637,0.00001798,-0.00001798,0,0.035200,,,0,,,,,,,,,2016.25,908.25,-762.52,0
,,,,,,,,0.140,0.009,-0.008,0,,,,,2014.66,129.97,-120.97,0
2.70730640,0.00000896,-0.00000896,0,0.039700,,,0,,,,,,,,,2012.12,982.26,-922.02,0
0.66407414,0.00000153,-0.00000153,0,0.014300,,,0,,,,,,,,,1998.48,894.59,-478.26,0
8.60015393,0.00000153,-0.00000153,0,0.097500,,,0,,,,,,,,,1986.75,716.55,-1198.77,0
,,,,,,,,0.106,0.006,-0.008,0,,,,,1982.27,51.70,-50.47,0
0.66308526,0.00000087,-0.00000087,0,0.014200,,,0,,,,,,,,,1977.89,1258.00,-448.59,0
0.66308526,0.00000087,-0.00000087,0,0.014200,,,0,,,,,,,,,1977.89,1258.00,-448.59,0
0.66308526,0.00000087,-0.00000087,0,0.014200,,,0,,,,,,,,,1977.89,1258.00,-448.59,0
1.87787854,0.00000738,-0.00000738,0,0.030000,,,0,,,,,,,,,1977.35,1248.88,-642.81,0
1.45088984,0.00000648,-0.00000648,0,0.025200,,,0,,,,,,,,,1970.75,1882.23,-690.32,0
1.45088691,0.00000695,-0.00000695,0,0.025200,,,0,,,,,,,,,1970.75,2351.67,-602.99,0
1.45088691,0.00000695,-0.00000695,0,0.025200,,,0,,,,,,,,,1970.75,2351.67,-602.99,0
1.45088691,0.00000695,-0.00000695,0,0.025200,,,0,,,,,,,,,1970.75,2351.67,-602.99,0
1.41975831,0.00001229,-0.00001229,0,0.024500,,,0,,,,,,,,,1968.38,836.24,-503.00,0
,,,,,,,,0.118,0.011,-0.010,0,,,,,1966.06,136.00,-126.09,0
0.81316636,0.00000140,-0.00000140,0,0.016500,,,0,,,,,,,,,1945.44,463.14,-317.76,0
1.34059747,0.00000195,-0.00000195,0,0.024800,,,0,,,,,,,,,1939.72,1035.49,-322.98,0
1.34059747,0.00000195,-0.00000195,0,0.024800,,,0,,,,,,,,,1939.72,1035.49,-322.98,0
1.34059747,0.00000195,-0.00000195,0,0.024800,,,0,,,,,,,,,1939.72,1035.49,-322.98,0
1.38665290,0.00000270,-0.00000270,0,0.025080,0.000340,-0.000320,0,1.285,0.120,-0.071,0,3.47000,0.15000,-0.14000,0,1920.00,290.00,-170.00,0
,,,,,,,,0.173,0.017,-0.016,0,,,,,1918.34,180.90,-162.32,0
1.67390350,0.00000040,-0.00000040,0,0.030100,0.001400,-0.001400,0,0.346,0.014,-0.014,0,0.06859,0.01951,-0.01951,0,1915.00,178.00,-165.00,0
3.17391710,0.00000423,-0.00000423,0,0.046900,,,0,,,,,,,,,1912.28,3202.41,-1080.17,0
3.17391710,0.00000423,-0.00000423,0,0.046900,,,0,,,,,,,,,1912.28,3202.41,-1080.17,0
3.17391710,0.00000423,-0.00000423,0,0.046900,,,0,,,,,,,,,1912.28,3202.41,-1080.17,0
1.77245107,0.00000660,-0.00000660,0,0.030700,,,0,,,,,,,,,1904.34,895.31,-358.03,0
,,,,,,,,0.117,0.007,-0.006,0,,,,,1900.13,60.26,-58.48,0
1.00520701,0.00000510,-0.00000510,0,0.019400,,,0,,,,,,,,,1896.29,2236.48,-441.35,0
1.00520701,0.00000510,-0.00000510,0,0.019400,,,0,,,,,,,,,1896.29,2236.48,-441.35,0
1.00520701,0.00000510,-0.00000510,0,0.019400,,,0,,,,,,,,,1896.29,2236.48,-441.35,0
0.66308536,0.00000091,-0.00000091,0,0.014100,,,0,,,,,,,,,1894.94,982.81,-447.99,0
1.62046765,0.00000592,-0.00000592,0,0.026500,,,0,,,,,,,,,1893.42,849.07,-743.10,0
1.00520589,0.00000498,-0.00000498,0,0.019400,,,0,,,,,,,,,1893.23,1506.67,-504.91,0
,,,,,,,,0.079,0.005,-0.005,0,,,,,1892.59,57.09,-55.57,0
7.31945294,0.00006160,-0.00006160,0,0.089800,,,0,,,,,,,,,1891.07,874.75,-1129.21,0
1.68189002,0.00001032,-0.00001032,0,0.027500,,,0,,,,,,,,,1890.20,2155.05,-608.49,0
1.68189002,0.00001032,-0.00001032,0,0.027500,,,0,,,,,,,,,1890.20,2155.05,-608.49,0
1.68189002,0.00001032,-0.00001032,0,0.027500,,,0,,,,,,,,,1890.20,2155.05,-608.49,0
1.72086132,0.00000006,-0.00000006,0,0.029700,,,0,,,,,,,,,1887.96,3685.55,-576.58,0
1.72086132,0.00000006,-0.00000006,0,0.029700,,,0,,,,,,,,,1887.96,3685.55,-576.58,0
1.72086132,0.00000006,-0.00000006,0,0.029700,,,0,,,,,,,,,1887.96,3685.55,-576.58,0
1.09366585,0.00000187,-0.00000187,0,0.020600,,,0,,,,,,,,,1880.33,1548.27,-518.99,0
2.12823928,0.00001057,-0.00001057,0,0.033800,,,0,,,,,,,,,1875.33,218.15,-276.39,0
2.12823928,0.00001057,-0.00001057,0,0.033800,,,0,,,,,,,,,1875.33,218.15,-276.39,0
2.12823928,0.00001057,-0.00001057,0,0.033800,,,0,,,,,,,,,1875.33,218.15,-276.39,0
0.93875022,0.00000115,-0.00000115,0,0.018500,,,0,,,,,,,,,1874.28,634.47,-272.72,0
,,,,,,,,0.223,0.019,-0.016,0,,,,,1873.31,227.29,-196.05,0
0.96852768,0.00000296,-0.00000296,0,0.019100,,,0,,,,,,,,,1867.00,656.06,-239.17,0
,,,,,,,,0.251,0.027,-0.025,0,,,,,1866.19,263.81,-223.62,0
1.09366356,0.00000216,-0.00000216,0,0.020500,,,0,,,,,,,,,1864.25,2275.59,-455.57,0
1.09366356,0.00000216,-0.00000216,0,0.020500,,,0,,,,,,,,,1864.25,2275.59,-455.57,0
1.09366356,0.00000216,-0.00000216,0,0.020500,,,0,,,,,,,,,1864.25,2275.59,-455.57,0
,,,,,,,,0.062,0.004,-0.003,0,,,,,1862.33,47.20,-46.19,0
2.18053539,0.00000086,-0.00000085,0,0.035580,0.000480,-0.000650,0,1.445,0.049,-0.045,0,1.36300,0.11000,-0.09200,0,1860.00,210.00,-180.00,0
5.08005790,0.00001209,-0.00001209,0,0.064100,,,0,,,,,,,,,1851.94,816.29,-960.36,0
14.84441630,0.00022810,-0.00022810,0,0.150200,,,0,,,,,,,,,1846.81,1224.15,-1186.70,0
14.84441630,0.00022810,-0.00022810,0,0.150200,,,0,,,,,,,,,1846.81,1224.15,-1186.70,0
14.84441630,0.00022810,-0.00022810,0,0.150200,,,0,,,,,,,,,1846.81,1224.15,-1186.70,0
,,,,,,,,0.511,0.075,-0.093,0,,,,,1844.59,485.55,-357.17,0
2.53573284,0.00001109,-0.00001109,0,0.036800,,,0,,,,,,,,,1842.18,882.93,-807.12,0
2.15000820,0.00000013,-0.00000013,0,0.033970,0.000510,-0.000500,0,1.980,0.045,-0.045,0,0.68000,0.11000,-0.10000,0,1841.00,31.00,-38.00,0
2.98959320,0.00000490,-0.00000490,0,0.043170,0.000790,-0.000740,0,1.699,0.046,-0.045,0,0.90200,0.06000,-0.05900,0,1840.00,110.00,-110.00,0
,,,,,,,,0.118,0.006,-0.007,0,,,,,1835.16,62.38,-60.21,0
2.12821621,0.00001115,-0.00001115,0,0.034100,,,0,,,,,,,,,1831.55,199.30,-252.46,0
0.96286417,0.00000211,-0.00000211,0,0.018300,,,0,,,,,,,,,1828.67,1338.03,-519.18,0
,,,,,,,,0.221,0.013,-0.011,0,,,,,1825.30,113.49,-105.75,0
